43 	4.300000e-02	6.984192e-12	8.649917e-12	8.755689e-12	8.941678e-12	8.956793e-12	8.982786e-12	8.985027e-12	8.988847e-12	8.989184e-12	8.989755e-12	 
44 	4.400000e-02	7.439537e-12	9.214099e-12	9.326782e-12	9.524924e-12	9.541026e-12	9.568718e-12	9.571105e-12	9.575174e-12	9.575533e-12	9.576142e-12	 
45 	4.500000e-02	7.914590e-12	9.802724e-12	9.922620e-12	1.013344e-11	1.015058e-11	1.018004e-11	1.018258e-11	1.018691e-11	1.018729e-11	1.018794e-11	 
46 	4.600000e-02	8.409760e-12	1.041630e-11	1.054372e-11	1.076776e-11	1.078597e-11	1.081728e-11	1.081998e-11	1.082458e-11	1.082499e-11	1.082568e-11	 
47 	4.700000e-02	8.925453e-12	1.105535e-11	1.119059e-11	1.142841e-11	1.144774e-11	1.148097e-11	1.148384e-11	1.148872e-11	1.148915e-11	1.148988e-11	 
48 	4.800000e-02	9.462073e-12	1.172035e-11	1.186375e-11	1.211590e-11	1.213639e-11	1.217163e-11	1.217467e-11	1.217985e-11	1.218030e-11	1.218108e-11	 
49 	4.900000e-02	1.002002e-11	1.241181e-11	1.256369e-11	1.283075e-11	1.285245e-11	1.288978e-11	1.289299e-11	1.289848e-11	1.289896e-11	1.289978e-11	 
50 	5.000000e-02	1.059968e-11	1.313022e-11	1.329091e-11	1.357346e-11	1.359643e-11	1.363592e-11	1.363932e-11	1.364512e-11	1.364563e-11	1.364650e-11	 
51 	5.100000e-02	1.120145e-11	1.387607e-11	1.404591e-11	1.434455e-11	1.436882e-11	1.441056e-11	1.441415e-11	1.442029e-11	1.442083e-11	1.442175e-11	 
52 	5.200000e-02	1.182570e-11	1.464983e-11	1.482917e-11	1.514450e-11	1.517012e-11	1.521419e-11	1.521799e-11	1.522447e-11	1.522504e-11	1.522601e-11	 
53 	5.300000e-02	1.247283e-11	1.545198e-11	1.564116e-11	1.597380e-11	1.600083e-11	1.604732e-11	1.605133e-11	1.605816e-11	1.605876e-11	1.605979e-11	 
54 	5.400000e-02	1.314320e-11	1.628299e-11	1.648236e-11	1.683294e-11	1.686143e-11	1.691042e-11	1.691465e-11	1.692185e-11	1.692248e-11	1.692356e-11	 
55 	5.500000e-02	1.383717e-11	1.714330e-11	1.735324e-11	1.772239e-11	1.775239e-11	1.780398e-11	1.780843e-11	1.781601e-11	1.781668e-11	1.781781e-11	 
56 	5.600000e-02	1.455512e-11	1.803338e-11	1.825424e-11	1.864261e-11	1.867418e-11	1.872845e-11	1.873313e-11	1.874111e-11	1.874181e-11	1.874301e-11	 
57 	5.700000e-02	1.529358e-11	1.894894e-11	1.918106e-11	1.958920e-11	1.962237e-11	1.967941e-11	1.968433e-11	1.969271e-11	1.969345e-11	1.969470e-11	 
58 	5.800000e-02	1.606020e-11	1.989947e-11	2.014326e-11	2.057194e-11	2.060678e-11	2.066669e-11	2.067186e-11	2.068066e-11	2.068144e-11	2.068276e-11	 
59 	5.900000e-02	1.685181e-11	2.088105e-11	2.113690e-11	2.158679e-11	2.162335e-11	2.168623e-11	2.169165e-11	2.170089e-11	2.170170e-11	2.170309e-11	 
60 	6.000000e-02	1.766875e-11	2.189409e-11	2.216239e-11	2.263418e-11	2.267252e-11	2.273845e-11	2.274414e-11	2.275383e-11	2.275468e-11	2.275613e-11	 
61 	6.100000e-02	1.851134e-11	2.293899e-11	2.322015e-11	2.371453e-11	2.375470e-11	2.382379e-11	2.382975e-11	2.383990e-11	2.384080e-11	2.384232e-11	 
62 	6.200000e-02	1.937989e-11	2.401617e-11	2.431058e-11	2.482825e-11	2.487032e-11	2.494267e-11	2.494890e-11	2.495953e-11	2.496047e-11	2.496206e-11	 
63 	6.300000e-02	2.027473e-11	2.512602e-11	2.543407e-11	2.597575e-11	2.601977e-11	2.609547e-11	2.610200e-11	2.611313e-11	2.611411e-11	2.611577e-11	 
64 	6.400000e-02	2.119615e-11	2.626890e-11	2.659102e-11	2.715743e-11	2.720346e-11	2.728262e-11	2.728944e-11	2.730107e-11	2.730210e-11	2.730384e-11	 
